     151      0   6   1.000000     6.500000     2.500000     7.500000
     152      0   6   1.000000     8.500000     2.500000     7.500000
     153      0   6   1.000000     0.500000     3.500000     7.500000
     154      0   6   1.000000     2.500000     3.500000     7.500000
     155      0   6   1.000000     4.500000     3.500000     7.500000
     156      0   6   1.000000     6.500000     3.500000     7.500000
     157      0   6   1.000000     8.500000     3.500000     7.500000
     158      0   6   1.000000     0.500000     4.500000     7.500000
     159      0   6   1.000000     2.500000     4.500000     7.500000
     160      0   6   1.000000     4.500000     4.500000     7.500000
     161      0   6   1.000000     6.500000     4.500000     7.500000
     162      0   6   1.000000     8.500000     4.500000     7.500000
     163      0   6   1.000000     0.500000     5.500000     7.500000
     164      0   6   1.000000     2.500000     5.500000     7.500000
     165      0   6   1.000000     4.500000     5.500000     7.500000
     166      0   6   1.000000     6.500000     5.500000     7.500000
     167      0   6   1.000000     8.500000     5.500000     7.500000
     168      0   6   1.000000     0.500000     6.500000     7.500000
     169      0   6   1.000000     2.500000     6.500000     7.500000
     170      0   6   1.000000     4.500000     6.500000     7.500000
     171      0   6   1.000000     6.500000     6.500000     7.500000
     172      0   6   1.000000     8.500000     6.500000     7.500000
     173      0   6   1.000000     0.500000     7.500000     7.500000
     174      0   6   1.000000     2.500000     7.500000     7.500000
     175      0   6   1.000000     4.500000     7.500000     7.500000
     176      0   6   1.000000     6.500000     7.500000     7.500000
     177      0   6   1.000000     8.500000     7.500000     7.500000
     178      0   6   1.000000     0.500000     8.500000     7.500000
     179      0   6   1.000000     2.500000     8.500000     7.500000
     180      0   6   1.000000     4.500000     8.500000     7.500000
     181      0   6   1.000000     6.500000     8.500000     7.500000
     182      0   6   1.000000     8.500000     8.500000     7.500000
     183      0   6   1.000000     0.500000     9.500000     7.500000
     184      0   6   1.000000     2.500000     9.500000     7.500000
     185      0   6   1.000000     4.500000     9.500000     7.500000
     186      0   6   1.000000     6.500000     9.500000     7.500000
     187      0   6   1.000000     8.500000     9.500000     7.500000
     188      0   7  -1.000000     1.000000     0.500000     8.500000
     189      0   7  -1.000000     3.000000     0.500000     8.500000
     190      0   7  -1.000000     5.000000     0.500000     8.500000
     191      0   7  -1.000000     7.000000     0.500000     8.500000
     192      0   7  -1.000000     9.000000     0.500000     8.500000
     193      0   7  -1.000000     1.000000     1.500000     8.500000
     194      0   7  -1.000000     3.000000     1.500000     8.500000
     195      0   7  -1.000000     5.000000     1.500000     8.500000
     196      0   7  -1.000000     7.000000     1.500000     8.500000
     197      0   7  -1.000000     9.000000     1.500000     8.500000
     198      0   7  -1.000000     1.000000     2.500000     8.500000
     199      0   7  -1.000000     3.000000     2.500000     8.500000
     200      0   7  -1.000000     5.000000     2.500000     8.500000
     201      0   7  -1.000000     7.000000     2.500000     8.500000
     202      0   7  -1.000000     9.000000     2.500000     8.500000
     203      0   7  -1.000000     1.000000     3.500000     8.500000
     204      0   7  -1.000000     3.000000     3.500000     8.500000
     205      0   7  -1.000000     5.000000     3.500000     8.500000
     206      0   7  -1.000000     7.000000     3.500000     8.500000
     207      0   7  -1.000000     9.000000     3.500000     8.500000
     208      0   7  -1.000000     1.000000     4.500000     8.500000
     209      0   7  -1.000000     3.000000     4.500000     8.500000
     210      0   7  -1.000000     5.000000     4.500000     8.500000
     211      0   7  -1.000000     7.000000     4.500000     8.500000
     212      0   7  -1.000000     9.000000     4.500000     8.500000
     213      0   7  -1.000000     1.000000     5.500000     8.500000
     214      0   7  -1.000000     3.000000     5.500000     8.500000
     215      0   7  -1.000000     5.000000     5.500000     8.500000
     216      0   7  -1.000000     7.000000     5.500000     8.500000
     217      0   7  -1.000000     9.000000     5.500000     8.500000
     218      0   7  -1.000000     1.000000     6.500000     8.500000
     219      0   7  -1.000000     3.000000     6.500000     8.500000
     220      0   7  -1.000000     5.000000     6.500000     8.500000
     221      0   7  -1.000000     7.000000     6.500000     8.500000
     222      0   7  -1.000000     9.000000     6.500000     8.500000
     223      0   7  -1.000000     1.000000     7.500000     8.500000
     224      0   7  -1.000000     3.000000     7.500000     8.500000
     225      0   7  -1.000000     5.000000     7.500000     8.500000
     226      0   7  -1.000000     7.000000     7.500000     8.500000
     227      0   7  -1.000000     9.000000     7.500000     8.500000
     228      0   7  -1.000000     1.000000     8.500000     8.500000
     229      0   7  -1.000000     3.000000     8.500000     8.500000
     230      0   7  -1.000000     5.000000     8.500000     8.500000
     231      0   7  -1.000000     7.000000     8.500000     8.500000
     232      0   7  -1.000000     9.000000     8.500000     8.500000
     233      0   7  -1.000000     1.000000     9.500000     8.500000
     234      0   7  -1.000000     3.000000     9.500000     8.500000
     235      0   7  -1.000000     5.000000     9.500000     8.500000
     236      0   7  -1.000000     7.000000     9.500000     8.500000
     237      0   7  -1.000000     9.000000     9.500000     8.500000

Bonds

       1   1      1      2
       2   1      2      3
       3   1      3      4
       4   1      4      5
       5   1      5      6
       6   1      6      7
       7   1      7      8
       8   1      8      9
       9   1      9     10
      10   1     11     12
      11   1     12     13
      12   1     13     14
      13   1     14     15
      14   1     15     16
      15   1     16     17
      16   1     17     18
      17   1     18     19
      18   1     19     20
      19   1     21     22
      20   1     22     23
      21   1     23     24
      22   1     24     25
      23   1     25     26
      24   1     26     27
      25   1     27     28
      26   1     28     29
      27   1     29     30
      28   1     31     32
      29   1     32     33
      30   1     32     34
      31   1     34     36
      32   1     35     36
      33   1     36     37
