     45     0     1        0.000000        5.844900        2.444100        1.523900
     46     0     1        0.000000        7.321500        1.254700        7.934700
     47     0     1        0.000000        1.641000        7.450700        0.745300
     48     0     1        0.000000        9.501000        0.525300        5.215600
     49     0     1        0.000000        1.762100        2.400600        7.978000
     50     0     1        0.000000        7.326500        6.565600        9.674100
     51     0     1        0.000000        6.394600        7.597300        0.934800
     52     0     1        0.000000        1.349000        5.202100        0.782300
     53     0     1        0.000000        0.699100        2.046600        4.614200
     54     0     1        0.000000        8.196800        5.733200        7.555800
     55     0     1        0.000000        0.519400        1.578100        9.999900
     56     0     1        0.000000        2.043300        8.899600        1.254700
     57     0     1        0.000000        9.978000        0.540600        8.705400
     58     0     1        0.000000        0.723300        0.041600        9.230700
     59     0     1        0.000000        5.938900        1.803700        1.631300
     60     0     1        0.000000        3.916900        9.130300        8.197000
     61     0     1        0.000000        3.591000        5.524900        5.794300
     62     0     1        0.000000        4.525800        6.873900        0.996400
     63     0     1        0.000000        5.308100        7.572900        3.043000
     64     0     1        0.000000        9.922300        5.769700        8.776100
     65     0     1        0.000000        7.478100        6.289100        0.354200
     66     0     1        0.000000        7.478000        8.332400        9.253800
     67     0     1        0.000000        8.732700        8.310400        9.794300
     68     0     1        0.000000        7.438100        9.033700        9.836000
     69     0     1        0.000000        6.668800        4.972600        1.639700
     70     0     1        0.000000        8.300100        8.889500        0.769900
     71     0     1        0.000000        6.497100        2.480400        6.294800
     72     0     1        0.000000        2.291400        7.006200        3.168700
     73     0     1        0.000000        3.287800        2.314300        0.741600
     74     0     1        0.000000        6.330700        2.236600        6.511300
     75     0     1        0.000000        5.106900        9.714700        2.800400
     76     0     1        0.000000        5.461100        7.192700        1.132800
     77     0     1        0.000000        4.714800        5.925400        9.443200
     78     0     1        0.000000        4.509200        3.363500        8.476800
     79     0     1        0.000000        4.345100        0.032300        3.449400
     80     0     1        0.000000        5.984800        8.332400        2.338900
     81     0     1        0.000000        6.754800        4.829500        4.819400
     82     0     1        0.000000        3.049600        7.120900        1.825600
     83     0     1        0.000000        6.218200        0.408600        4.139800
     84     0     1        0.000000        6.959800        6.739400        6.376400
     85     0     1        0.000000        3.471200        1.846200        6.091100
     86     0     1        0.000000        6.271600        7.307300        3.283700
     87     0     1        0.000000        7.404400        2.022100        9.209100
     88     0     1        0.000000        6.847600        6.531300        2.572700
     89     0     1        0.000000        5.324400        0.876400        2.605000
     90     0     1        0.000000        8.773800        6.861200        0.937400
     91     0     1        0.000000        1.112800        3.616000        5.766900
     92     0     1        0.000000        5.932100        6.665600        2.887800
     93     0     1        0.000000        7.757700        2.883800        3.296400
     94     0     1        0.000000        1.897500        9.843600        0.035800
     95     0     1        0.000000        8.273900        3.314800        1.882000
     96     0     1        0.000000        4.365000        9.586400        9.189300
     97     0     1        0.000000        7.648700        6.990800        1.211400
     98     0     1        0.000000        6.857900        3.838300        7.742700
     99     0     1        0.000000        9.430500        9.162700        8.619200
    100     0     1        0.000000        2.035500        7.936600        5.480400
    101     0     1        0.000000        2.972900        9.049300        9.096400
    102     0     1        0.000000        8.739800        4.981400        5.762000
    103     0     1        0.000000        1.627600        2.739100        8.645800
    104     0     1        0.000000        4.924000        4.636600        8.489400
    105     0     1        0.000000        4.959800        2.910500        1.804200
    106     0     1        0.000000        6.841800        7.275500        1.390600
    107     0     1        0.000000        6.031100        4.924200        8.381300
    108     0     1        0.000000        7.242500        1.782100        2.219700
    109     0     1        0.000000        4.985300        1.212600        1.382400
    110     0     1        0.000000        3.604400        3.248100        9.319000
    111     0     1        0.000000        9.084800        6.221000        8.368300
    112     0     1        0.000000        8.181300        4.960700        3.349700
    113     0     1        0.000000        3.943300        6.588300        6.088800
    114     0     1        0.000000        2.589100        1.512300        0.725500
    115     0     1        0.000000        1.078500        6.472100        3.636000
    116     0     1        0.000000        2.882700        3.313900        0.911500
    117     0     1        0.000000        4.273300        9.344900        5.835700
    118     0     1        0.000000        2.654600        6.587500        7.617800
    119     0     1        0.000000        4.874300        1.572700        8.830400
    120     0     1        0.000000        6.256700        5.177100        2.078400
    121     0     1        0.000000        5.575600        4.262000        8.299400
    122     0     1        0.000000        3.943900        2.443300        3.260100
    123     0     1        0.000000        7.293600        6.386500        9.848400
    124     0     1        0.000000        3.382400        8.975600        1.360700
    125     0     1        0.000000        4.107900        0.054100        7.832800
    126     0     1        0.000000        7.743900        2.936800        1.146700
    127     0     1        0.000000        8.655300        7.210100        0.491600
    128     0     1        0.000000        4.491100        9.864700        7.079100
    129     0     1        0.000000        2.108800        4.738900        8.651800
    130     0     1        0.000000        0.939200        0.995600        3.829000
    131     0     1        0.000000        3.017600        6.571200        8.091000
    132     0     1        0.000000        1.317000        0.515100        0.534200
    133     0     1        0.000000        4.577200        7.808700        6.920800
    134     0     1        0.000000        4.425600        1.191100        5.896400
    135     0     1        0.000000        5.786300        5.299000        5.950500
    136     0     1        0.000000        3.619200        3.042900        8.887200
    137     0     1        0.000000        4.765800        1.698200        6.097300
    138     0     1        0.000000        5.257500        6.189300        5.962000
    139     0     1        0.000000        2.336600        8.298100        0.700900
    140     0     1        0.000000        0.988400        9.237300        1.696500
    141     0     1        0.000000        4.817300        2.254900        8.267700
    142     0     1        0.000000        2.908300        3.571900        8.782800
    143     0     1        0.000000        3.442500        8.149100        6.591500
    144     0     1        0.000000        0.363300        2.574700        7.782600
    145     0     1        0.000000        6.259600        8.361000        3.081600
    146     0     1        0.000000        2.210100        1.980200        6.124400
    147     0     1        0.000000        1.097300        6.746100        7.822600
    148     0     1        0.000000        7.194600        2.003500        4.011900
    149     0     1        0.000000        3.156600        4.340100        2.310000
    150     0     1        0.000000        3.857500        5.328500        1.547200
    151     0     1        0.000000        5.554000        0.145800        3.802100
    152     0     1        0.000000        3.821700        3.054100        7.374100
    153     0     1        0.000000        2.604400        6.496600        5.523200
    154     0     1        0.000000        9.195900        6.859900        8.097900
    155     0     1        0.000000        6.978500        3.119500        6.458900
    156     0     1        0.000000        0.060000        5.329600        8.439100
    157     0     1        0.000000        6.184500        6.426900        5.185100
    158     0     1        0.000000        4.007100        3.621500        7.188700
    159     0     1        0.000000        8.019000        6.778100        1.528800
    160     0     1        0.000000        0.328900        0.635600        6.857200
    161     2     2        1.000000        2.602100        7.922800        0.621200
    162     2     3        0.000000        2.760700        8.200200        0.992600
    163     2     3        0.000000        2.887000        8.421100        1.288200
    164     2     3        0.000000        3.013200        8.641900        1.583900
    165     2     3        0.000000        3.139500        8.862700        1.879500
    166     2     3        0.000000        3.265700        9.083600        2.175100
    167     2     3        0.000000        3.392000        9.304400        2.470700
    168     2     3        0.000000        3.518200        9.525200        2.766400
    169     2     4        0.000000        3.612100        9.689400        2.986200
    170     3     2        1.000000        7.658800       10.408500        1.899800
    171     3     3        0.000000        7.388900        9.999600        1.903200
    172     3     3        0.000000        7.174000        9.674100        1.905900
    173     3     3        0.000000        6.959200        9.348600        1.908600
    174     3     3        0.000000        6.744300        9.023200        1.911300
    175     3     3        0.000000        6.529400        8.697700        1.914000
    176     3     3        0.000000        6.314600        8.372200        1.916700
    177     3     3        0.000000        6.099700        8.046700        1.919400
    178     3     4        0.000000        5.940000        7.804700        1.921400
    179     4     2        1.000000        4.297600        8.307700        8.649900
    180     4     3        0.000000        4.649600        8.033000        8.851800
    181     4     3        0.000000        4.929700        7.814400        9.012500
    182     4     3        0.000000        5.209800        7.595800        9.173300
    183     4     3        0.000000        5.489900        7.377100        9.334000
    184     4     3        0.000000        5.770000        7.158500        9.494700
    185     4     3        0.000000        6.050200        6.939900        9.655500
    186     4     3        0.000000        6.330300        6.721200        9.816200
    187     4     4        0.000000        6.538600        6.558700        9.935700
    188     5     2        1.000000        9.424700        5.793600        4.128400
    189     5     3        0.000000        9.397600        5.539500        4.546500
    190     5     3        0.000000        9.376100        5.337200        4.879200
    191     5     3        0.000000        9.354500        5.134800        5.211900
    192     5     3        0.000000        9.333000        4.932500        5.544600
    193     5     3        0.000000        9.311400        4.730200        5.877400
    194     5     3        0.000000        9.289900        4.527900        6.210100
    195     5     3        0.000000        9.268400        4.325600        6.542800
    196     5     4        0.000000        9.252300        4.175200        6.790200
    197     0     5       -1.000000        1.876200        6.189600        7.003000
    198     0     5       -1.000000        5.678300        0.011300        0.057100
    199     0     5       -1.000000        3.052400        2.615700        6.553700
    200     0     5       -1.000000        8.575600        1.811600        3.413500

Bonds

      1   ???   161   162
      2   ???   162   163
      3   ???   163   164
      4   ???   164   165
      5   ???   165   166
      6   ???   166   167
      7   ???   167   168
      8   ???   168   169
      9   ???   170   171
     10   ???   171   172
     11   ???   172   173
     12   ???   173   174
     13   ???   174   175
     14   ???   175   176
     15   ???   176   177
     16   ???   177   178
     17   ???   179   180
     18   ???   180   181
     19   ???   181   182
     20   ???   182   183
     21   ???   183   184
     22   ???   184   185
     23   ???   185   186
     24   ???   186   187
     25   ???   188   189
     26   ???   189   190
     27   ???   190   191
     28   ???   191   192
     29   ???   192   193
     30   ???   193   194
     31   ???   194   195
     32   ???   195   196
